threshold,tp,fp,tn,fn,cost
0.20853158351158577,60,882,661,5,292100
0.20863456389256624,60,881,662,5,291800
0.20898408482697886,60,880,663,5,291500
0.2090821424835136,60,879,664,5,291200
0.20930273994183507,60,878,665,5,290900
0.20941045194727761,60,877,666,5,290600
0.20951685975642909,60,876,667,5,290300
0.2100025141145943,60,875,668,5,290000
0.21039508986169822,60,874,669,5,289700
0.21040565696255847,60,873,670,5,289400
0.21078988656822314,60,872,671,5,289100
0.2108813280390011,60,871,672,5,288800
0.21133170497920203,60,870,673,5,288500
0.2114432787984995,60,869,674,5,288200
0.21164255552179825,60,868,675,5,287900
0.21169602337394616,60,867,676,5,287600
0.21188158225153217,60,866,677,5,287300
0.21271490415334396,60,865,678,5,287000
0.21305788754350466,60,864,679,5,286700
0.21307697232792944,60,863,680,5,286400
0.21349506229153287,60,862,681,5,286100
0.21351859471632192,60,861,682,5,285800
0.2135943276671678,60,860,683,5,285500
0.21414970938925929,60,859,684,5,285200
0.21439487264905596,60,858,685,5,284900
0.21487818191080074,60,857,686,5,284600
0.21494503279375876,60,856,687,5,284300
0.21496339874770193,60,855,688,5,284000
0.21586902467892524,60,854,689,5,283700
0.21601966257636893,60,853,690,5,283400
0.2160952959171618,60,852,691,5,283100
0.21621558481533143,60,851,692,5,282800
0.216269021412467,60,850,693,5,282500
0.21631669302259585,60,849,694,5,282200
0.21734889145519337,60,848,695,5,281900
0.21752353884229722,60,847,696,5,281600
0.21757037559231074,60,846,697,5,281300
0.2178579659427621,60,845,698,5,281000
0.2193830216170303,60,844,699,5,280700
0.21966538709314268,60,843,700,5,280400
0.21997563828402555,60,842,701,5,280100
0.22017703629848015,60,841,702,5,279800
0.22067633070549045,60,840,703,5,279500
0.22107145477091808,60,839,704,5,279200
0.22135390345070602,60,838,705,5,278900
0.2213674917843207,60,837,706,5,278600
0.22163218394593864,60,836,707,5,278300
0.22180308800936754,60,835,708,5,278000
0.22187626518996614,60,834,709,5,277700
0.2222668102307309,60,833,710,5,277400
0.22273196567671777,60,832,711,5,277100
0.22296368320202678,60,831,712,5,276800
0.22337363875327645,60,830,713,5,276500
0.2235978906362985,60,829,714,5,276200
0.22427088180082966,60,828,715,5,275900
0.2249697517378854,60,827,716,5,275600
0.22499290880736264,60,826,717,5,275300
0.22539758488646497,60,825,718,5,275000
0.22571805142277518,60,824,719,5,274700
0.22620598687453614,60,823,720,5,274400
0.22640954134717603,60,822,721,5,274100
0.22694900746697894,60,821,722,5,273800
0.22699019759520622,60,820,723,5,273500
0.22708486939118813,60,819,724,5,273200
0.2279487137894394,60,818,725,5,272900
0.2280056663975078,60,817,726,5,272600
0.22814363655433392,60,816,727,5,272300
0.22888415214870172,60,815,728,5,272000
0.2292148379838731,60,814,729,5,271700
0.22950748166489648,60,813,730,5,271400
0.22952898477475903,60,812,731,5,271100
0.22976864993239146,60,811,732,5,270800
0.2302381716273734,60,810,733,5,270500
0.2303254673946393,60,809,734,5,270200
0.23032558918647966,60,808,735,5,269900
0.2303853522633858,60,807,736,5,269600
0.23063008013832534,60,806,737,5,269300
0.230713011944651,60,805,738,5,269000
0.23076625599114706,60,804,739,5,268700
0.23078259895085387,60,803,740,5,268400
0.23085255561914786,60,802,741,5,268100
0.2316553842423123,60,801,742,5,267800
0.23165679447299517,60,800,743,5,267500
0.2319569577618125,60,799,744,5,267200
0.23227012956744736,60,798,745,5,266900
0.2324686765036457,60,797,746,5,266600
0.232636501556783,60,796,747,5,266300
0.2328309656920742,60,795,748,5,266000
0.23295914622761923,60,794,749,5,265700
0.23316291738165776,60,793,750,5,265400
0.23326268415044166,60,792,751,5,265100
0.23356281146248,60,791,752,5,264800
0.23388477188681445,60,790,753,5,264500
0.23414046095369753,60,789,754,5,264200
0.23422713308273363,60,788,755,5,263900
0.2347291899923926,60,787,756,5,263600
0.23478143653501007,60,786,757,5,263300
0.23499207901107488,60,785,758,5,263000
0.23519457793478682,60,784,759,5,262700
0.235279428373896,60,783,760,5,262400
0.23573479508793146,60,782,761,5,262100
0.23597539327818876,60,781,762,5,261800
0.23624440520367196,60,780,763,5,261500
0.2368664987183923,60,779,764,5,261200
0.23688114698702234,60,778,765,5,260900
0.23689726202638547,60,777,766,5,260600
0.23692043636271193,60,776,767,5,260300
0.23737974362971767,60,775,768,5,260000
0.23742152753923648,60,774,769,5,259700
0.23775593709225845,60,773,770,5,259400
0.2381800993838149,60,772,771,5,259100
0.23846986120609315,60,771,772,5,258800
0.23889008687729918,60,770,773,5,258500
0.23899855456788444,60,769,774,5,258200
0.23911587950771532,60,768,775,5,257900
0.23924856216106252,60,767,776,5,257600
0.24008166170370823,60,766,777,5,257300
0.24056480311050943,60,765,778,5,257000
0.24057469015941554,60,764,779,5,256700
0.24125425050924665,60,763,780,5,256400
0.2414373591502414,60,762,781,5,256100
0.24187797050969062,60,761,782,5,255800
0.24239497310388136,60,760,783,5,255500
0.24281510264042994,60,759,784,5,255200
0.24319360135385318,60,758,785,5,254900
0.24337171128223561,60,757,786,5,254600
0.24354159582380186,60,756,787,5,254300
0.24439467878179794,60,755,788,5,254000
0.24449594559916935,60,754,789,5,253700
0.24479449612148946,60,753,790,5,253400
0.2449231325077089,60,752,791,5,253100
0.24552506634334983,60,751,792,5,252800
0.2455642852383503,60,750,793,5,252500
0.2460717249393287,60,749,794,5,252200
0.2462339304180305,60,748,795,5,251900
0.24671975838265925,60,747,796,5,251600
0.24675472797798184,60,746,797,5,251300
0.24684807508617262,60,745,798,5,251000
0.24697326025594354,60,744,799,5,250700
0.24749539570839416,60,743,800,5,250400
0.2475378117986258,60,742,801,5,250100
0.24813281722482106,60,741,802,5,249800
0.24821939243638352,60,740,803,5,249500
0.24832964532141033,60,739,804,5,249200
0.2485634105781312,60,738,805,5,248900
0.24912203042071024,60,737,806,5,248600
0.24928131725411226,60,736,807,5,248300
0.24935332750125141,60,735,808,5,248000
0.24941714196871773,60,734,809,5,247700
0.24948255678702458,60,733,810,5,247400
0.25005339312016617,60,732,811,5,247100
0.25062341526093457,60,731,812,5,246800
0.2508205709764269,60,730,813,5,246500
0.25127433449584463,60,729,814,5,246200
0.25159918813058507,60,728,815,5,245900
0.25248140069437713,60,727,816,5,245600
0.2539234668609675,60,726,817,5,245300
0.2541153765614107,60,725,818,5,245000
0.25434200919832844,60,724,819,5,244700
0.2545262057436837,60,723,820,5,244400
0.25465600087212703,60,722,821,5,244100
0.2552909520701855,60,721,822,5,243800
0.2553135445993692,60,720,823,5,243500
0.25649111779409717,60,719,824,5,243200
0.2570845922624269,60,718,825,5,242900
0.25731958666246085,60,717,826,5,242600
0.2576521482709189,60,716,827,5,242300
0.25790427222516066,60,715,828,5,242000
0.2579836657474426,60,714,829,5,241700
0.25828099315211756,60,713,830,5,241400
0.2583200869823049,60,712,831,5,241100
0.2587371362378705,60,711,832,5,240800
0.2587906508115541,60,710,833,5,240500
0.2590360456383842,60,709,834,5,240200
0.2597062994012763,60,708,835,5,239900
0.2597112779002122,60,707,836,5,239600
0.259726693660789,60,706,837,5,239300
0.25976095439645336,60,705,838,5,239000
0.2598539380887521,60,704,839,5,238700
0.26000323458756797,60,703,840,5,238400
0.2602548373979274,60,702,841,5,238100
0.2602888426588486,60,701,842,5,237800
0.2604023994239888,60,700,843,5,237500
0.2604780592269828,60,699,844,5,237200
0.2606804087610872,59,699,844,6,242700
0.26106779517767675,59,698,845,6,242400
0.26153059463375716,59,697,846,6,242100
0.262551801196107,59,696,847,6,241800
0.26261545963335814,59,695,848,6,241500
0.2629878185585065,59,694,849,6,241200
0.26383185062434306,59,693,850,6,240900
0.2639263140477499,59,692,851,6,240600
0.2639948520975573,59,691,852,6,240300
0.2646376404976421,59,690,853,6,240000
0.2648598389376777,59,689,854,6,239700
0.26501417702403846,59,688,855,6,239400
0.26578824164044157,59,687,856,6,239100
0.2663965143212878,59,686,857,6,238800
0.26699876229260033,59,685,858,6,238500
0.2670656137847864,59,684,859,6,238200
0.2671786011664643,59,683,860,6,237900
0.26720675369919983,59,682,861,6,237600
0.2673622406795437,59,681,862,6,237300
0.26746462057737136,59,680,863,6,237000
0.26756054083620706,59,679,864,6,236700
0.2675795346713462,59,678,865,6,236400
0.26793364686011223,59,677,866,6,236100
0.2679761961469835,59,676,867,6,235800
0.2681073255428579,58,676,867,7,241300
0.26821567459051343,58,675,868,7,241000
0.26889890780068415,58,674,869,7,240700
0.2690787593422469,58,673,870,7,240400
0.2696815825084234,58,672,871,7,240100
0.26993330993155845,58,671,872,7,239800
0.2703351098795375,58,670,873,7,239500
0.27034586654922355,58,669,874,7,239200
0.2703740609446557,58,668,875,7,238900
0.2707286104447114,58,667,876,7,238600
0.2710467038308558,58,666,877,7,238300
0.27132404178025404,58,665,878,7,238000
0.2714328592844198,58,664,879,7,237700
0.27158744146988356,58,663,880,7,237400
0.271700442450609,58,662,881,7,237100
0.2719886971668995,58,661,882,7,236800
0.27223057326809996,58,660,883,7,236500
0.2722802168116639,58,659,884,7,236200
0.27243698878626255,58,658,885,7,235900
0.2728469566628367,58,657,886,7,235600
0.2731624478343498,58,656,887,7,235300
0.27319320601591157,58,655,888,7,235000
0.27387298815677275,58,654,889,7,234700
0.27415331696980755,58,653,890,7,234400
0.2741600288261071,58,652,891,7,234100
0.27457775444205834,58,651,892,7,233800
0.2745881125086485,58,650,893,7,233500
0.2745919894742785,58,649,894,7,233200
0.2748146163884852,58,648,895,7,232900
0.2754601947544181,58,647,896,7,232600
0.2754698393904085,58,646,897,7,232300
0.276620416101184,58,645,898,7,232000
0.277090758427791,58,644,899,7,231700
0.277149845426362,58,643,900,7,231400
0.2772993195674791,58,642,901,7,231100
0.2774165889403906,58,641,902,7,230800
0.2776940493407144,58,640,903,7,230500
0.27806733927980787,58,639,904,7,230200
0.2782290689124131,58,638,905,7,229900
0.2783155973711851,58,637,906,7,229600
0.27927903200285514,58,636,907,7,229300
0.27973735266254657,58,635,908,7,229000
0.2800019408064195,58,634,909,7,228700
0.28027569873240316,58,633,910,7,228400
0.28106799699875423,58,632,911,7,228100
0.2810825815468601,58,631,912,7,227800
0.28110036352621737,58,630,913,7,227500
0.281225747849644,58,629,914,7,227200
0.28300065345673586,58,628,915,7,226900
0.2833912824577473,58,627,916,7,226600
0.2837564740643679,58,626,917,7,226300
0.2839189316672478,58,625,918,7,226000
0.28396672976551046,58,624,919,7,225700
0.28425676326379806,58,623,920,7,225400
0.28489731601124507,58,622,921,7,225100
0.28504608383632035,58,621,922,7,224800
0.28511550891176224,58,620,923,7,224500
0.28573767763656416,58,619,924,7,224200
0.2860121169474352,58,618,925,7,223900
0.2861405668152669,58,617,926,7,223600
0.28636705300996657,58,616,927,7,223300
0.2866240943263846,58,615,928,7,223000
0.2868757886346002,58,614,929,7,222700
0.28751528231683154,58,613,930,7,222400
0.2876915289460959,58,612,931,7,222100
0.28845134777620884,58,611,932,7,221800
0.28874075899707546,58,610,933,7,221500
0.2887440143287872,58,609,934,7,221200
0.28889693174703146,58,608,935,7,220900
0.2896246391897075,58,607,936,7,220600
0.2897793734758216,58,606,937,7,220300
0.29101719003351945,58,605,938,7,220000
0.2910566665789344,58,604,939,7,219700
0.2910830431162484,58,603,940,7,219400
0.2915695297790531,58,602,941,7,219100
0.292065722224722,58,601,942,7,218800
0.29219054415251783,58,600,943,7,218500
0.29235622346643153,58,599,944,7,218200
0.29275139411913836,58,598,945,7,217900
0.2931487984084643,58,597,946,7,217600
0.2941282341309312,58,596,947,7,217300
0.29422165908309583,58,595,948,7,217000
0.29457531646223145,58,594,949,7,216700
0.295038573314075,58,593,950,7,216400
0.295252095353963,58,592,951,7,216100
0.29573652321184835,58,591,952,7,215800
0.2958210034148218,58,590,953,7,215500
0.29676313616957023,58,589,954,7,215200
0.2970553445092693,58,588,955,7,214900
0.29750731704700917,58,587,956,7,214600
0.29769675373651094,58,586,957,7,214300
0.29820055288445574,58,585,958,7,214000
0.29871492696748736,58,584,959,7,213700
0.29906391995332177,58,583,960,7,213400
0.3007934480991309,58,582,961,7,213100
0.3013741387549229,58,581,962,7,212800
0.3014676635094401,58,580,963,7,212500
0.30182258442550935,58,579,964,7,212200
0.30220967774730517,58,578,965,7,211900
0.3023755718713425,58,577,966,7,211600
0.30251403260152127,57,577,966,8,217100
0.30261906049404436,57,576,967,8,216800
0.3034340622385504,57,575,968,8,216500
0.3035671064170877,57,574,969,8,216200
0.3039439718980473,57,573,970,8,215900
0.3040915166496986,57,572,971,8,215600
0.3042451880522007,57,571,972,8,215300
0.30541353748911915,57,570,973,8,215000
0.3056536216437141,57,569,974,8,214700
0.30568655648754367,57,568,975,8,214400
0.30576908054166874,57,567,976,8,214100
0.30618129149802964,57,566,977,8,213800
0.3065613876945268,57,565,978,8,213500
0.3068244739748624,57,564,979,8,213200
0.30770419818203965,57,563,980,8,212900
0.30779515782304573,57,562,981,8,212600
0.30808409707830675,57,561,982,8,212300
0.30812695226489806,57,560,983,8,212000
0.30821222514161933,57,559,984,8,211700
0.30870690225642966,57,558,985,8,211400
0.30886594715046944,57,557,986,8,211100
0.30926492891698015,57,556,987,8,210800
0.309406740432423,57,555,988,8,210500
0.30940728620163505,57,554,989,8,210200
0.3099697932180759,57,553,990,8,209900
0.31082273974260494,57,552,991,8,209600
0.3108391502080369,57,551,992,8,209300
0.31161569211566087,57,550,993,8,209000
0.31184249136539705,57,549,994,8,208700
0.3119356704644814,57,548,995,8,208400
0.312100095026618,57,547,996,8,208100
0.31245340369630503,57,546,997,8,207800
0.3129058057662168,57,545,998,8,207500
0.3129252763444029,57,544,999,8,207200
0.31324747733573266,57,543,1000,8,206900
0.3133783131030123,57,542,1001,8,206600
0.3137599682395569,57,541,1002,8,206300
0.3137646711505816,57,540,1003,8,206000
0.3138064279435307,57,539,1004,8,205700
0.3141647713290887,57,538,1005,8,205400
0.31454332796133794,57,537,1006,8,205100
0.3145466746728272,57,536,1007,8,204800
0.31469466771130183,57,535,1008,8,204500
0.31590419781861984,57,534,1009,8,204200
0.31644257235461754,57,533,1010,8,203900
0.3167285856276265,57,532,1011,8,203600
0.31741123783037994,57,531,1012,8,203300
0.31748261204344524,57,530,1013,8,203000
0.3176247004937443,57,529,1014,8,202700
0.3177880339105042,57,528,1015,8,202400
0.3179742542563152,57,527,1016,8,202100
0.3183507417460887,57,526,1017,8,201800
0.3185435594559988,57,525,1018,8,201500
0.3194043730947199,57,524,1019,8,201200
0.31997526164184376,57,523,1020,8,200900
0.3202054903638768,57,522,1021,8,200600
0.3202739628826237,57,521,1022,8,200300
0.3202843053042275,57,520,1023,8,200000
0.32062674373413846,57,519,1024,8,199700
0.32064548491141337,57,518,1025,8,199400
0.32119604878894803,57,517,1026,8,199100
0.3214787363206743,57,516,1027,8,198800
0.32156795403806765,57,515,1028,8,198500
0.322021866800199,57,514,1029,8,198200
0.32235287867607615,57,513,1030,8,197900
0.3229489617170422,57,512,1031,8,197600
0.32295444187994776,57,511,1032,8,197300
0.3231973139824711,57,510,1033,8,197000
0.32325109903730104,57,509,1034,8,196700
0.3234599214476399,57,508,1035,8,196400
0.32376213645105206,57,507,1036,8,196100
0.32474653834239847,57,506,1037,8,195800
0.32497183507725164,57,505,1038,8,195500
0.32514704957993473,57,504,1039,8,195200
0.3256469231371545,57,503,1040,8,194900
0.326058315072268,57,502,1041,8,194600
0.3263053328701686,57,501,1042,8,194300
0.32656149174815474,57,500,1043,8,194000
0.32660929560251994,57,499,1044,8,193700
0.3269456221332948,57,498,1045,8,193400
0.3273697521036219,57,497,1046,8,193100
0.32838472512160816,57,496,1047,8,192800
0.32900117535711326,57,495,1048,8,192500
0.32989720537005757,57,494,1049,8,192200
0.3308762542510574,57,493,1050,8,191900
0.331129850064643,57,492,1051,8,191600
0.33151844654273177,57,491,1052,8,191300
0.3318352502530938,57,490,1053,8,191000
0.33193904677456026,57,489,1054,8,190700
0.3321047322287457,57,488,1055,8,190400
0.3321066410973359,57,487,1056,8,190100
0.33269575186419853,57,486,1057,8,189800
0.3331543112498019,57,485,1058,8,189500
0.33389562768899816,57,484,1059,8,189200
0.33407841560487905,57,483,1060,8,188900
0.3341136429449537,57,482,1061,8,188600
0.3342102791192816,56,482,1061,9,194100
0.33476262264096324,56,481,1062,9,193800
0.3349220160343123,56,480,1063,9,193500
0.3349513932553054,56,479,1064,9,193200
0.33526372180399483,56,478,1065,9,192900
0.3353480237331334,56,477,1066,9,192600
0.3357922401983018,56,476,1067,9,192300
0.33613431487306505,56,475,1068,9,192000
0.33658891190355805,56,474,1069,9,191700
0.33665977922651474,56,473,1070,9,191400
0.33744849485440337,56,472,1071,9,191100
0.33754627683044275,56,471,1072,9,190800
0.33786661058149037,56,470,1073,9,190500
0.3379096539327874,56,469,1074,9,190200
0.33814473013426743,56,468,1075,9,189900
0.3384896464669239,56,467,1076,9,189600
0.33857358614463107,56,466,1077,9,189300
0.3389804470040674,56,465,1078,9,189000
0.3390308681670837,56,464,1079,9,188700
0.3390450051955329,56,463,1080,9,188400
0.3391494486276227,56,462,1081,9,188100
0.34037043287861923,56,461,1082,9,187800
0.3405216391958863,56,460,1083,9,187500
0.34118411056834413,56,459,1084,9,187200
0.34126769396327056,56,458,1085,9,186900
0.3414361902012686,56,457,1086,9,186600
0.3414952383303866,56,456,1087,9,186300
0.34164732628610345,56,455,1088,9,186000
0.3417872664027736,56,454,1089,9,185700
0.3418402386444955,56,453,1090,9,185400
0.34222448442859615,56,452,1091,9,185100
0.3422884671336662,56,451,1092,9,184800
0.3425757405333434,56,450,1093,9,184500
0.34385920786745616,55,450,1093,10,190000
0.3439053710387963,54,450,1093,11,195500
0.34418557717585696,54,449,1094,11,195200
0.34462882687901697,54,448,1095,11,194900
0.34552498666478965,54,447,1096,11,194600
0.3457477453284617,54,446,1097,11,194300
0.3460235800847316,54,445,1098,11,194000
0.3461288958399165,54,444,1099,11,193700
0.346155978048928,54,443,1100,11,193400
0.34623506670146814,54,442,1101,11,193100
0.34627574432829206,54,441,1102,11,192800
0.34647524121623485,54,440,1103,11,192500
0.3473044226323493,54,439,1104,11,192200
0.34796433276694755,54,438,1105,11,191900
0.3482810720656068,54,437,1106,11,191600
0.34884607099939485,54,436,1107,11,191300
0.3505257488702658,54,435,1108,11,191000
0.3506619198879707,54,434,1109,11,190700
0.3508784476521517,54,433,1110,11,190400
0.35093173540723704,54,432,1111,11,190100
0.3511796681129854,54,431,1112,11,189800
0.3517186747647393,54,430,1113,11,189500
0.3518880587291269,54,429,1114,11,189200
0.35206782324904756,54,428,1115,11,188900
0.35407652839752685,54,427,1116,11,188600
0.3541374107680167,54,426,1117,11,188300
0.3545822962177798,54,425,1118,11,188000
0.3567540437910448,54,424,1119,11,187700
0.3569998051254155,54,423,1120,11,187400
0.35713619905455224,54,422,1121,11,187100
0.3573062713753157,54,421,1122,11,186800
0.35732101917867026,54,420,1123,11,186500
0.3573803297864497,54,419,1124,11,186200
0.35851026741390896,54,418,1125,11,185900
0.3595116318829818,54,417,1126,11,185600
0.36010830694998147,54,416,1127,11,185300
0.3603990406339364,54,415,1128,11,185000
0.3616824532314834,54,414,1129,11,184700
0.36192305018646465,54,413,1130,11,184400
0.3623074936558488,54,412,1131,11,184100
0.3625902535614261,54,411,1132,11,183800
0.36276479788034377,54,410,1133,11,183500
0.3629777645127349,54,409,1134,11,183200
0.3636815984652466,54,408,1135,11,182900
0.3637366753787052,54,407,1136,11,182600
0.36395919488948847,54,406,1137,11,182300
0.3648764173103479,54,405,1138,11,182000
0.36488306037736745,54,404,1139,11,181700
0.3650974180503873,54,403,1140,11,181400
0.36608257519778736,54,402,1141,11,181100
0.3662385777090192,54,401,1142,11,180800
0.3663977449067908,54,400,1143,11,180500
0.36676518544013464,54,399,1144,11,180200
0.3675157225455922,54,398,1145,11,179900
0.3675437288572127,54,397,1146,11,179600
0.36782753196005047,54,396,1147,11,179300
0.3681048478411214,54,395,1148,11,179000
0.3683704866447093,54,394,1149,11,178700
0.3687370224724361,54,393,1150,11,178400
0.3690843402013366,54,392,1151,11,178100
0.3699625802088714,54,391,1152,11,177800
0.37031550526687307,54,390,1153,11,177500
0.3714146394224745,54,389,1154,11,177200
0.3720756224915774,54,388,1155,11,176900
0.3727268310435294,54,387,1156,11,176600
0.37363709685405727,54,386,1157,11,176300
0.3745606992978531,54,385,1158,11,176000
0.3746608979025477,54,384,1159,11,175700
0.3748695136121869,54,383,1160,11,175400
0.3756350765733148,54,382,1161,11,175100
0.3757523995996361,53,382,1161,12,180600
0.37731152918291344,53,381,1162,12,180300
0.3775213716381475,53,380,1163,12,180000
0.3776505002878824,53,379,1164,12,179700
0.3778142437373702,53,378,1165,12,179400
0.37931833457612574,53,377,1166,12,179100
0.3794629775633119,53,376,1167,12,178800
0.3796532704911779,53,375,1168,12,178500
0.37994872028537596,53,374,1169,12,178200
0.38121365620815584,53,373,1170,12,177900
0.3830759491463091,53,372,1171,12,177600
0.3835348561467799,53,371,1172,12,177300
0.3836421682224441,53,370,1173,12,177000
0.38456340123824784,53,369,1174,12,176700
0.38477904951778086,53,368,1175,12,176400
0.3850783317190209,53,367,1176,12,176100
0.38516941403040783,53,366,1177,12,175800
0.3854518735616432,53,365,1178,12,175500
0.3854877306370127,53,364,1179,12,175200
0.38575426242207805,53,363,1180,12,174900
0.38589647640993324,53,362,1181,12,174600
0.3865532476432558,53,361,1182,12,174300
0.3871897920074127,53,360,1183,12,174000
0.3872362384236076,53,359,1184,12,173700
0.38726998668761875,53,358,1185,12,173400
0.38887292826842657,53,357,1186,12,173100
0.38958429371487185,53,356,1187,12,172800
0.3908313298576279,53,355,1188,12,172500
0.3922051178313355,53,354,1189,12,172200
0.3929763054000965,53,353,1190,12,171900
0.395326860117337,53,352,1191,12,171600
0.39671420484889053,53,351,1192,12,171300
0.3976450872798543,53,350,1193,12,171000
0.3976942141719108,53,349,1194,12,170700
0.39816791603645196,53,348,1195,12,170400
0.39857417773371057,53,347,1196,12,170100
0.3985787389405465,52,347,1196,13,175600
0.3988110406859321,52,346,1197,13,175300
0.3989582364557307,52,345,1198,13,175000
0.39935491612512236,52,344,1199,13,174700
0.3997170383525619,52,343,1200,13,174400
0.399822864424502,52,342,1201,13,174100
0.4005886536140686,52,341,1202,13,173800
0.40196626902684096,52,340,1203,13,173500
0.40252845639589246,52,339,1204,13,173200
0.40380233888048783,52,338,1205,13,172900
0.40384722110004956,52,337,1206,13,172600
0.40432412316855915,52,336,1207,13,172300
0.4043369812089883,52,335,1208,13,172000
0.40436962870344123,52,334,1209,13,171700
0.4046266128178112,52,333,1210,13,171400
0.40493078511973024,52,332,1211,13,171100
0.40547406942856845,52,331,1212,13,170800
0.40575399700349096,52,330,1213,13,170500
0.4063037706700197,52,329,1214,13,170200
0.406518302617946,52,328,1215,13,169900
0.40769580515426607,52,327,1216,13,169600
0.40790245054254337,52,326,1217,13,169300
0.4085808091526108,52,325,1218,13,169000
0.4087191033700074,52,324,1219,13,168700
0.4090650490307231,52,323,1220,13,168400
0.40958941014074074,52,322,1221,13,168100
0.41025191238365766,52,321,1222,13,167800
0.410955903733,52,320,1223,13,167500
0.4114699745972316,52,319,1224,13,167200
0.4129384458705708,52,318,1225,13,166900
0.4135224787389284,52,317,1226,13,166600
0.41471117500092564,52,316,1227,13,166300
0.4151483468067847,52,315,1228,13,166000
0.41715145974646,52,314,1229,13,165700
0.41733585552955066,52,313,1230,13,165400
0.4174769678154718,52,312,1231,13,165100
0.417521876492347,52,311,1232,13,164800
0.417592446300907,52,310,1233,13,164500
0.41832262315424473,52,309,1234,13,164200
0.4183264410561473,52,308,1235,13,163900
0.4193605724504042,52,307,1236,13,163600
0.4230270867737836,52,306,1237,13,163300
0.4265050277215582,52,305,1238,13,163000
0.42842465582344663,52,304,1239,13,162700
0.431027086638612,52,303,1240,13,162400
0.4320255617498506,52,302,1241,13,162100
0.43259136941425047,52,301,1242,13,161800
0.4332925347013406,52,300,1243,13,161500
0.43350851238309457,52,299,1244,13,161200
0.43586286292564475,51,299,1244,14,166700
0.43685324706862794,51,298,1245,14,166400
0.4370819144504821,51,297,1246,14,166100
0.4388254746991886,51,296,1247,14,165800
0.43883954032186123,51,295,1248,14,165500
0.44030652507928847,50,295,1248,15,171000
0.4403458711942348,50,294,1249,15,170700
0.4406898929102392,50,293,1250,15,170400
0.44614204674724106,50,292,1251,15,170100
0.4464462342511954,50,291,1252,15,169800
0.4484273843006687,50,290,1253,15,169500
0.44881093003185135,50,289,1254,15,169200
0.4495809148940028,50,288,1255,15,168900
0.44976515113736953,50,287,1256,15,168600
0.45025474350765143,50,286,1257,15,168300
0.45441927634438234,50,285,1258,15,168000
0.4560001660965925,50,284,1259,15,167700
0.4585667865629258,50,283,1260,15,167400
0.4588987629689011,50,282,1261,15,167100
0.45926097979072344,50,281,1262,15,166800
0.4593348775670369,50,280,1263,15,166500
0.4608956883836022,50,279,1264,15,166200
0.4671185264318791,49,279,1264,16,171700
0.46720174215656085,49,278,1265,16,171400
0.46917108423127823,49,277,1266,16,171100
0.4692421836005463,49,276,1267,16,170800
0.47108070795346363,49,275,1268,16,170500
0.471694332939735,49,274,1269,16,170200
0.4729303966381354,49,273,1270,16,169900
0.4746513721669406,48,273,1270,17,175400
0.47537449642894897,48,272,1271,17,175100
0.48270107483623903,48,271,1272,17,174800
0.4832931924513407,48,270,1273,17,174500
0.48385736591373546,48,269,1274,17,174200
0.4841158702035259,48,268,1275,17,173900
0.48621806830147296,48,267,1276,17,173600
0.48706180733694154,48,266,1277,17,173300
0.4879816072350319,48,265,1278,17,173000
0.4892233728218878,48,264,1279,17,172700
0.4914371265536106,48,263,1280,17,172400
0.4917497409048562,48,262,1281,17,172100
0.49489286700952534,48,261,1282,17,171800
0.4954147980804961,48,260,1283,17,171500
0.49745368262210515,48,259,1284,17,171200
0.49814346122130054,48,258,1285,17,170900
0.4999047525224221,47,258,1285,18,176400
0.5023384336308827,47,257,1286,18,176100
0.5036534781240035,47,256,1287,18,175800
0.5050330296360939,47,255,1288,18,175500
0.505118746254533,47,254,1289,18,175200
0.5097102295452384,47,253,1290,18,174900
0.5114589613242415,47,252,1291,18,174600
0.5124725472564547,47,251,1292,18,174300
0.5146842772653303,47,250,1293,18,174000
0.5176132126802506,47,249,1294,18,173700
0.5202540312144202,47,248,1295,18,173400
0.5205048261408801,47,247,1296,18,173100
0.5238295192541385,47,246,1297,18,172800
0.5245628611487607,47,245,1298,18,172500
0.5250425044937023,47,244,1299,18,172200
0.5266821649056568,47,243,1300,18,171900
0.5275796751504842,47,242,1301,18,171600
0.5276198006755904,47,241,1302,18,171300
0.5280888456874312,47,240,1303,18,171000
0.5284061167435994,47,239,1304,18,170700
0.5296140755563473,47,238,1305,18,170400
0.5308469510731781,47,237,1306,18,170100
0.5313212008776432,47,236,1307,18,169800
0.5329358502514971,47,235,1308,18,169500
0.5330414877257773,47,234,1309,18,169200
0.5353136369571471,47,233,1310,18,168900
0.5355469937653842,47,232,1311,18,168600
0.5369552042665492,47,231,1312,18,168300
0.5409055266638038,47,230,1313,18,168000
0.5426908930007668,47,229,1314,18,167700
0.5435186456353615,47,228,1315,18,167400
0.5456831749343429,47,227,1316,18,167100
0.5459385795846279,47,226,1317,18,166800
0.5499905647165042,47,225,1318,18,166500
0.5509693344045623,47,224,1319,18,166200
0.5572111354047079,47,223,1320,18,165900
0.5574973644012824,47,222,1321,18,165600
0.5582244812992123,47,221,1322,18,165300
0.5594660876844647,47,220,1323,18,165000
0.5596275289551343,47,219,1324,18,164700
0.5597782787669447,47,218,1325,18,164400
0.5609725950991215,47,217,1326,18,164100
0.5618406224183017,47,216,1327,18,163800
0.5626636584823947,47,215,1328,18,163500
0.563704480399872,47,214,1329,18,163200
0.5644172576652176,46,214,1329,19,168700
